Instrument,Company Common Name,Deal Permid,Loan Dates: Announcement Date,Loan Dates: Financial Close Date of Loan Package,Maturity: Maturity Date,Loan Type,Use of Proceeds,Loan Repayment: Type,Loans Issuer/Borrower Ultimate Parent Name Full,Loan Package Amount,"Number of all Managers, inc. Int'l Co-Managers","All Managers, inc. Int'l Co-Managers, Parent (Full Name)","All Managers, inc. Int'l Co-Managers, Parent (Code)",All Loans Manager Roles,Loan Manager Commitment Amount
4296555324,,154085602434,2019-10-18,2019-10-18,2024-10-18,Revolving Credit Facility,General Corporate Purpose,,Cargill Inc,5000000000.0,1,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,154085602435,2019-10-18,2019-10-18,2020-10-17,364 Day Revolver,Working Capital,,Cargill Inc,5000000000.0,5,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,154085653933,2020-03-27,2020-03-27,2021-03-26,364 Day Revolver,Refinancing,,Cargill Inc,1000000000.0,3,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,154086957369,2020-10-16,2020-10-16,2021-10-15,364 Day Revolver,General Corporate Purpose,,Cargill Inc,1250000000.0,1,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,154087113905,2021-03-18,2021-03-26,2022-03-25,364 Day Revolver,General Corporate Purpose,,Cargill Inc,1000000000.0,2,Cooperatieve Rabobank UA,RABOBANK,Lender,0.0
4296555324,,154087307606,2021-09-08,2022-07-22,2027-07-22,Term Loan A,Pay Fees And Expenses,,Sycamore Buyer LLC,3250000000.0,3,Piper Sandler & Co,PIPER-SANDLER,Lender,0.0
4296555324,,154087307607,2021-09-08,2022-07-22,2029-07-22,Term Loan A,Working Capital,,Sycamore Buyer LLC,3250000000.0,3,JP Morgan & Co Inc,JPM,Lender,0.0
4296555324,,154087307608,2021-09-08,2022-07-22,2027-07-22,Revolving Credit Facility,Capital Expenditures,,Sycamore Buyer LLC,3250000000.0,3,BofA Securities Inc,BOFA-SEC-INC,Lender,0.0
4296555324,,154087307609,2021-09-08,2022-07-22,2029-07-22,Term Loan B,General Corporate Purpose,,Sycamore Buyer LLC,3250000000.0,11,Northern Trust Corp,NORTHERN-T-CORP,Lender,0.0
4296555324,,154087318465,2017-12-15,2017-12-15,2022-12-15,Revolving Credit Facility,Future Acquisitions,,CHS Inc,850000000.0,3,PNC Financial Services Group Inc,PNC-FINANCIAL,Lender,0.0
4296555324,,154087318466,2017-12-15,2017-12-15,,Term Loan A,General Corporate Purpose,,CHS Inc,850000000.0,1,RBC Capital Markets,RBC-CAP-MKTS,Lender,0.0
4296555324,,154087318500,2021-09-17,2021-09-17,2026-09-17,Revolving Credit Facility,Refinancing,,CHS Inc,600000000.0,3,Citi,CITI,Administration Agent,0.0
4296555324,,154087364064,2021-10-15,2021-10-15,2026-10-26,Revolving Credit Facility,General Corporate Purpose,,Cargill Inc,6000000000.0,2,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,0.0
4296555324,,154087364065,2021-10-15,2021-10-15,2022-10-14,364 Day Revolver,Refinancing,,Cargill Inc,6000000000.0,2,NatWest,NATWEST-GRP,Lender,0.0
4296555324,,154087374102,2021-10-20,2021-10-20,2026-10-20,Revolving Credit Facility,General Corporate Purpose,,PTT Global Chemical PCL,350000000.0,3,NatWest,NATWEST-GRP,Lender,0.0
4296555324,,154087821091,2022-10-14,2022-10-14,2023-10-05,364 Day Revolver,General Corporate Purpose,,Cargill Inc,1500000000.0,2,BMO Capital Markets,BMO-CAPITAL,Lender,0.0
4296555324,,154087864355,2022-12-28,2022-12-30,2026-09-17,Revolving Credit Facility,General Corporate Purpose,,CHS Inc,600000000.0,5,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,154088071785,2023-05-15,2023-05-15,2024-05-13,364 Day Revolver,Refinance/Retiring Bank Debt,,Cargill Inc,150000000.0,5,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,154088270503,2023-10-13,2023-10-13,2024-10-12,364 Day Revolver,General Corporate Purpose,,Cargill Inc,6000000000.0,2,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,154088270504,2023-10-13,2023-10-13,2028-10-13,Revolving Credit Facility,Refinance/Retiring Bank Debt,,Cargill Inc,6000000000.0,2,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,154088678165,2024-10-23,2024-10-23,2029-10-23,Revolving Credit Facility,General Corporate Purpose,,CHS Inc,850000000.0,2,Cooperatieve Rabobank UA,RABOBANK,Lender,0.0
4296555324,,154088700800,2024-10-23,2024-10-23,2031-10-23,Term Loan A,General Corporate Purpose,,CHS Inc,850000000.0,2,Piper Sandler & Co,PIPER-SANDLER,Lender,0.0
4296555324,,154088732154,2024-10-11,2024-10-11,2025-10-10,364 Day Revolver,General Corporate Purpose,,Cargill Inc,1500000000.0,4,JP Morgan & Co Inc,JPM,Lender,0.0
4296555324,,154088901812,2025-05-13,2025-05-21,2032-05-16,Term Loan B,General Corporate Purpose,,Sycamore Buyer LLC,3300000000.0,2,BofA Securities Inc,BOFA-SEC-INC,Lender,0.0
4296555324,,154088912754,2025-05-13,2025-05-21,2030-05-12,Term Loan A,General Corporate Purpose,,Sycamore Buyer LLC,3300000000.0,2,Northern Trust Corp,NORTHERN-T-CORP,Lender,0.0
4296555324,,154088912755,2025-05-13,2025-05-21,2032-05-12,Term Loan A,General Corporate Purpose,,Sycamore Buyer LLC,3300000000.0,3,PNC Financial Services Group Inc,PNC-FINANCIAL,Lender,0.0
4296555324,,154088912756,2025-05-13,2025-05-21,2030-05-12,Revolving Credit Facility,General Corporate Purpose,,Sycamore Buyer LLC,3300000000.0,1,RBC Capital Markets,RBC-CAP-MKTS,Lender,0.0
4296555324,,154088933417,2025-05-13,2025-05-13,2026-05-12,364 Day Revolver,General Corporate Purpose,,Cargill Inc,150000000.0,2,Citi,CITI,Administration Agent,0.0
4296555324,,154089141713,2025-10-27,2025-11-21,2032-05-21,Term Loan B,General Corporate Purpose,,Sycamore Buyer LLC,499000000.0,2,BofA Securities Inc,BOFA-SEC-INC,Co-Agent,35000000.0
4296555324,,154089169974,2025-10-30,2025-10-30,2026-10-29,364 Day Revolver,General Corporate Purpose,,Cargill Inc,6000000000.0,1,Citi,CITI,Administration Agent,0.0
4296555324,,154089169995,2025-10-30,2025-10-30,2030-10-30,Revolving Credit Facility,General Corporate Purpose,,Cargill Inc,6000000000.0,1,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,Citi,CITI,Administration Agent,0.0
4296555324,,,,,,,Sponsored Buyout,,,,,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,0.0
4296555324,,,,,,,Sponsored Buyout,,,,,Citi,CITI,Administration Agent,0.0
4296555324,,,,,,,Sponsored Buyout,,,,,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,0.0
4296555324,,,,,,,Sponsored Buyout,,,,,BofA Securities Inc,BOFA-SEC-INC,Administration Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,Citi,CITI,Participant,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,UBS,UBS-BANK,Administration Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,Societe Generale SA,SOC-GEN,Co-Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,Citi,CITI,Administration Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,Citi,CITI,Administration Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,0.0
4296555324,,,,,,,Working Capital,,,,,Citi,CITI,Administration Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,0.0
4296555324,,,,,,,General Corporate Purpose,,,,,JP Morgan & Co Inc,JPM,Administration Agent,24500000.0
4296555324,,,,,,,Refinancing,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,24500000.0
4296555324,,,,,,,General Corporate Purpose,,,,,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,24500000.0
4296555324,,,,,,,Project Finance,,,,,RBC Capital Markets,RBC-CAP-MKTS,Documentation Agent,24500000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Managing Agent,21000000.0
4296555324,,,,,,,Proceed To Shareholders,,,,,Piper Sandler & Co,PIPER-SANDLER,Managing Agent,17500000.0
4296555324,,,,,,,Proceed To Shareholders,,,,,JP Morgan & Co Inc,JPM,Co-Agent,18375000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Northern Trust Corp,NORTHERN-T-CORP,Co-Agent,18375000.0
4296555324,,,,,,,General Corporate Purpose,,,,,NatWest,NATWEST-GRP,Lender,15750000.0
4296555324,,,,,,,Export/Import Financing,,,,,BofA Securities Inc,BOFA-SEC-INC,Lender,15750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,12250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,15750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,15750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,12250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Wells Fargo & Co,WF,Lender,12250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,12250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,HSBC Holdings PLC,SAM-CAPEL-HSBC,Lender,12250000.0
4296555324,,,,,,,Leveraged Buyout,,,,,Cooperatieve Rabobank UA,RABOBANK,Lender,12250000.0
4296555324,,,,,,,Leveraged Buyout,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Lender,12250000.0
4296555324,,,,,,,Leveraged Buyout,,,,,Standard Chartered PLC,SCPLC,Lender,12250000.0
4296555324,,,,,,,Leveraged Buyout,,,,,Truist Financial Corp,TRUIST-FIN,Lender,12250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,BMO Capital Markets,BMO-CAPITAL,Lender,3500000.0
4296555324,,,,,,,General Corporate Purpose,,,,,JP Morgan & Co Inc,JPM,Administration Agent,45500000.0
4296555324,,,,,,,General Corporate Purpose,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,45500000.0
4296555324,,,,,,,General Corporate Purpose,,,,,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,45500000.0
4296555324,,,,,,,General Corporate Purpose,,,,,RBC Capital Markets,RBC-CAP-MKTS,Documentation Agent,45500000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Managing Agent,39000000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Piper Sandler & Co,PIPER-SANDLER,Managing Agent,32500000.0
4296555324,,,,,,,General Corporate Purpose,,,,,JP Morgan & Co Inc,JPM,Co-Agent,34125000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Northern Trust Corp,NORTHERN-T-CORP,Co-Agent,34125000.0
4296555324,,,,,,,General Corporate Purpose,,,,,NatWest,NATWEST-GRP,Lender,29250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,BofA Securities Inc,BOFA-SEC-INC,Lender,29250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,22750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,29250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,29250000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,22750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Wells Fargo & Co,WF,Lender,22750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,22750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,HSBC Holdings PLC,SAM-CAPEL-HSBC,Lender,22750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Cooperatieve Rabobank UA,RABOBANK,Lender,22750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Lender,22750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Standard Chartered PLC,SCPLC,Lender,22750000.0
4296555324,,,,,,,General Corporate Purpose,,,,,Truist Financial Corp,TRUIST-FIN,Lender,22750000.0
4296555324,,,,,,,,,,,,BMO Capital Markets,BMO-CAPITAL,Lender,6500000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Snr Managing Agent,61000000.0
4296555324,,,,,,,,,,,,BMO Capital Markets,BMO-CAPITAL,Administration Agent,61000000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,61000000.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Syndication Agent,61000000.0
4296555324,,,,,,,,,,,,RBC Capital Markets,RBC-CAP-MKTS,Documentation Agent,61000000.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Managing Agent,48000000.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Managing Agent,48000000.0
4296555324,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Managing Agent,48000000.0
4296555324,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Managing Agent,48000000.0
4296555324,,,,,,,,,,,,NatWest,NATWEST-GRP,Co-Agent,40500000.0
4296555324,,,,,,,,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,35000000.0
4296555324,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,35000000.0
4296555324,,,,,,,,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,35000000.0
4296555324,,,,,,,,,,,,UBS,UBS-BANK,Lender,35000000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Lender,35000000.0
4296555324,,,,,,,,,,,,Wells Fargo & Co,WF,Lender,35000000.0
4296555324,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,35000000.0
4296555324,,,,,,,,,,,,HSBC Holdings PLC,SAM-CAPEL-HSBC,Lender,35000000.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,35000000.0
4296555324,,,,,,,,,,,,Societe Generale SA,SOC-GEN,Lender,35000000.0
4296555324,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Lender,35000000.0
4296555324,,,,,,,,,,,,TD Securities Inc,TD-SECURITIES,Lender,35000000.0
4296555324,,,,,,,,,,,,Northern Trust Corp,NORTHERN-T-CORP,Lender,22500000.0
4296555324,,,,,,,,,,,,SBI Holdings Inc,SBI-HOL,Lender,20000000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Administration Agent,0.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Co-Agent,0.0
4296555324,,,,,,,,,,,,BMO Capital Markets,BMO-CAPITAL,Co-Agent,0.0
4296555324,,,,,,,,,,,,NatWest,NATWEST-GRP,Lender,0.0
4296555324,,,,,,,,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,0.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,0.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Lender,0.0
4296555324,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,0.0
4296555324,,,,,,,,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,0.0
4296555324,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Lender,0.0
4296555324,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,0.0
4296555324,,,,,,,,,,,,UBS,UBS-BANK,Lender,0.0
4296555324,,,,,,,,,,,,Wells Fargo & Co,WF,Lender,0.0
4296555324,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,0.0
4296555324,,,,,,,,,,,,Northern Trust Corp,NORTHERN-T-CORP,Lender,0.0
4296555324,,,,,,,,,,,,Cooperatieve Rabobank UA,RABOBANK,Lender,0.0
4296555324,,,,,,,,,,,,RBC Capital Markets,RBC-CAP-MKTS,Lender,0.0
4296555324,,,,,,,,,,,,Societe Generale SA,SOC-GEN,Lender,0.0
4296555324,,,,,,,,,,,,TD Securities Inc,TD-SECURITIES,Lender,0.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Administration Agent,21750000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Managing Agent,21000000.0
4296555324,,,,,,,,,,,,Citi,CITI,Managing Agent,21000000.0
4296555324,,,,,,,,,,,,RBC Capital Markets,RBC-CAP-MKTS,Managing Agent,21000000.0
4296555324,,,,,,,,,,,,Wells Fargo & Co,WF,Managing Agent,16000000.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Managing Agent,8220000.0
4296555324,,,,,,,,,,,,BNP Paribas SA,BNP-PARIBAS,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,HSBC Holdings PLC,SAM-CAPEL-HSBC,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,Northern Trust Corp,NORTHERN-T-CORP,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,Truist Financial Corp,TRUIST-FIN,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,TD Securities Inc,TD-SECURITIES,Co-Agent,16000000.0
4296555324,,,,,,,,,,,,Piper Sandler & Co,PIPER-SANDLER,Lender,16000000.0
4296555324,,,,,,,,,,,,NatWest,NATWEST-GRP,Lender,15750000.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,15750000.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Lender,12780000.0
4296555324,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,12250000.0
4296555324,,,,,,,,,,,,Cooperatieve Rabobank UA,RABOBANK,Lender,12250000.0
4296555324,,,,,,,,,,,,Standard Chartered PLC,SCPLC,Lender,12250000.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Administration Agent,0.0
4296555324,,,,,,,,,,,,Commerzbank AG,COMMERZBANK,Participant,0.0
4296555324,,,,,,,,,,,,Landesbank Hessen-Thueringen Girozentrale,HESSEN-T,Participant,0.0
4296555324,,,,,,,,,,,,UniCredit,UNICREDIT-SPA,Participant,0.0
4296555324,,,,,,,,,,,,Landesbank Baden-Wurttemberg,LBW$,Participant,0.0
4296555324,,,,,,,,,,,,Schleswig Holstein,HOLSTEIN,Participant,0.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Administration Agent,0.0
4296555324,,,,,,,,,,,,Deutsche Bank,DEUTSCHE-BANK,Syndication Agent,0.0
4296555324,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Administration Agent,0.0
4296555324,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Administration Agent,0.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,0.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,0.0
4296555324,,,,,,,,,,,,RBC Capital Markets,RBC-CAP-MKTS,Documentation Agent,0.0
4296555324,,,,,,,,,,,,Truist Financial Corp,TRUIST-FIN,Documentation Agent,0.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Administration Agent,74750000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,34125000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,45500000.0
4296555324,,,,,,,,,,,,RBC Capital Markets,RBC-CAP-MKTS,Documentation Agent,45500000.0
4296555324,,,,,,,,,,,,Truist Financial Corp,TRUIST-FIN,Documentation Agent,22750000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Lender,45500000.0
4296555324,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,39000000.0
4296555324,,,,,,,,,,,,Northern Trust Corp,NORTHERN-T-CORP,Lender,34125000.0
4296555324,,,,,,,,,,,,Piper Sandler & Co,PIPER-SANDLER,Lender,32500000.0
4296555324,,,,,,,,,,,,NatWest,NATWEST-GRP,Lender,29250000.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,29250000.0
4296555324,,,,,,,,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,29250000.0
4296555324,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,22750000.0
4296555324,,,,,,,,,,,,Bank Hapoalim BM,HAPOALIM-BM,Lender,22750000.0
4296555324,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,22750000.0
4296555324,,,,,,,,,,,,Wells Fargo & Co,WF,Lender,22750000.0
4296555324,,,,,,,,,,,,HSBC Holdings PLC,SAM-CAPEL-HSBC,Lender,22750000.0
4296555324,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,22750000.0
4296555324,,,,,,,,,,,,Standard Chartered PLC,SCPLC,Lender,22750000.0
4296555324,,,,,,,,,,,,Cooperatieve Rabobank UA,RABOBANK,Lender,22750000.0
4296555324,,,,,,,,,,,,BMO Capital Markets,BMO-CAPITAL,Lender,6500000.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Administration Agent,0.0
4296555324,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,0.0
4296555324,,,,,,,,,,,,BofA Securities Inc,BOFA-SEC-INC,Administration Agent,63250000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,38500000.0
4296555324,,,,,,,,,,,,RBC Capital Markets,RBC-CAP-MKTS,Documentation Agent,38500000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Syndication Agent,28875000.0
4296555324,,,,,,,,,,,,Truist Financial Corp,TRUIST-FIN,Syndication Agent,19250000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Lender,38500000.0
4296555324,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,33000000.0
4296555324,,,,,,,,,,,,Piper Sandler & Co,PIPER-SANDLER,Lender,33000000.0
4296555324,,,,,,,,,,,,Northern Trust Corp,NORTHERN-T-CORP,Lender,28875000.0
4296555324,,,,,,,,,,,,NatWest,NATWEST-GRP,Lender,24750000.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,24750000.0
4296555324,,,,,,,,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,24750000.0
4296555324,,,,,,,,,,,,Bank Hapoalim BM,HAPOALIM-BM,Lender,19250000.0
4296555324,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,19250000.0
4296555324,,,,,,,,,,,,Cooperatieve Rabobank UA,RABOBANK,Lender,19250000.0
4296555324,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,19250000.0
4296555324,,,,,,,,,,,,Wells Fargo & Co,WF,Lender,19250000.0
4296555324,,,,,,,,,,,,HSBC Holdings PLC,SAM-CAPEL-HSBC,Lender,19250000.0
4296555324,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,19250000.0
4296555324,,,,,,,,,,,,Standard Chartered PLC,SCPLC,Lender,19250000.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Administration Agent,0.0
4296555324,,,,,,,,,,,,Goldman Sachs & Co,GS,Syndication Agent,0.0
4296555324,,,,,,,,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,0.0
4296555324,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,0.0
4296555324,,,,,,,,,,,,Wells Fargo & Co,WF,Lender,0.0
4296555324,,,,,,,,,,,,Bank of Ireland,IRELAND,Lender,0.0
4296555324,,,,,,,,,,,,GE Capital,GE-CAPITAL,Lender,0.0
4296555324,,,,,,,,,,,,RBC Capital Markets,RBC-CAP-MKTS,Lender,0.0
4296555324,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Lender,0.0
4296555324,,,,,,,,,,,,TD Securities Inc,TD-SECURITIES,Lender,0.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Agent,0.0
4296555324,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Administration Agent,0.0
4296555324,,,,,,,,,,,,Goldman Sachs & Co,GS,Syndication Agent,0.0
4296555324,,,,,,,,,,,,Wells Fargo & Co,WF,Lender,0.0
4296555324,,,,,,,,,,,,Franklin Resources Inc,FRANKLIN-RES,Lender,0.0
4296555324,,,,,,,,,,,,Franklin Floating Rate Trust,FRANKLIN-FLOAT,Lender,0.0
4296555324,,,,,,,,,,,,Galaxy CLO 1999-1 Ltd,GALAXY-CLO,Lender,0.0
4296555324,,,,,,,,,,,,Bank of Ireland,IRELAND,Lender,0.0
4296555324,,,,,,,,,,,,GE Capital,GE-CAPITAL,Lender,0.0
4296555324,,,,,,,,,,,,KZH CNC LLC,CNCLLC,Lender,0.0
4296555324,,,,,,,,,,,,KZH ING 1 Corp Inc,KZH-ING,Lender,0.0
4296555324,,,,,,,,,,,,KZH-Soleil,KZH-SOLEIL,Lender,0.0
4296555324,,,,,,,,,,,,KZH ING 1 Corp Inc,KZH-ING,Lender,0.0
4296555324,,,,,,,,,,,,KZH ING 1 Corp Inc,KZH-ING,Lender,0.0
4296555324,,,,,,,,,,,,Morgan Stanley,MORGAN-STANLEY,Lender,0.0
4296555324,,,,,,,,,,,,Protective Life Corp,PROTL,Lender,0.0
4296555324,,,,,,,,,,,,SunAmerica Inc,SUNAC,Lender,0.0
4296555324,,,,,,,,,,,,SRF 2000 LLC,SRF-2000,Lender,0.0
